tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
49647,2,49647,Primula,primroses,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,32,10^6.81e-16,,,,,[184173]
184173,1,49647,Primula auricula,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,32,10^6.81e-16,,,,,
48720,2,48720,Andrena,sand bees,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.915825351,3,,,98.9667,27.3333,10^6.33342e-09,,,,,"[444437, 444436, 444415]"
444437,1,48720,Andrena sasakii,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,25,10^1.26e-08,,,,,
444436,1,48720,Andrena richardsi,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,25,10^6.4e-09,,,,,
444415,1,48720,Andrena luridiloma,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,96.9,32,10^2.62e-13,,,,,
48385,2,48385,Perilla,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,32,10^2.13e-13,,,,,[48386]
48386,1,48385,Perilla frutescens,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,32,10^2.13e-13,,,,,
48145,2,48145,Thysanoessa,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,30,10^1.26e-10,,,,,[210626]
210626,1,48145,Thysanoessa inermis,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,30,10^1.26e-10,,,,,
47541,2,47541,Lepetodrilus,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,30,10^2.4e-12,,,,,[2491721]
2491721,1,47541,Lepetodrilus aff. schrolli AL-2018,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,30,10^2.4e-12,,,,,
46730,2,46730,Pocillopora,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,92.105,38,10^-9.45781,,,,,,,,,,,,,,,,,[46731]
46731,1,46730,Pocillopora damicornis,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,92.105,38,10^-9.45781,,,,,,,,,,,,,,,,,
45787,2,45787,Wickerhamiella,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,77.4,31,10^1.95e-07,,,,,[45607]
45607,1,45787,Wickerhamiella sorbophila,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,77.4,31,10^1.95e-07,,,,,
45294,2,45294,Ophiobolus,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,32,10^2.19e-13,,,,,[1469910]
1469910,1,45294,Ophiobolus disseminans,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,32,10^2.19e-13,,,,,
44417,2,44417,Cyclospora,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,86.792,53,10^-14.1166,,,,,,,,,,,,,,,,,[88456]
88456,1,44417,Cyclospora cayetanensis,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,86.792,53,10^-14.1166,,,,,,,,,,,,,,,,,
44365,2,44365,Megalyra,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,78.8,33,10^1.16e-08,,,,,[1503221]
1503221,1,44365,Megalyra sp. MM-2014,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,78.8,33,10^1.16e-08,,,,,
42360,2,42360,Daldinia,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,86.2,29,10^9.25e-07,,,,,[326645]
326645,1,42360,Daldinia childiae,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,86.2,29,10^9.25e-07,,,,,
41955,2,41955,Amanita,,eukaryota,FALSE,3052.75117,100,-100,0,0,,,0,0,10^0,0.0384219,0.16301,,,100,0.305275117,1,,,95.8,24,10^3.4e-06,,,,,[71933]
71933,1,41955,Amanita rubescens,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,95.8,24,10^3.4e-06,,,,,
41812,2,41812,Chaoborus,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,32,10^1.93e-12,,,,,[204564]
204564,1,41812,Chaoborus flavicans,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,32,10^1.93e-12,,,,,
41703,2,41703,Riptortus,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,89.474,95,10^-38.5658,,,,,,,,,,,,,,,,,[329032]
329032,1,41703,Riptortus pedestris,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,89.474,95,10^-38.5658,,,,,,,,,,,,,,,,,
41364,2,41364,Scolopendra,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,24,10^4.9e-08,,,,,[109757]
109757,1,41364,Scolopendra polymorpha,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,24,10^4.9e-08,,,,,
41125,2,41125,Chrysolina,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,81.8,33,10^1.94e-07,,,,,[75521]
75521,1,41125,Chrysolina herbacea,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,81.8,33,10^1.94e-07,,,,,
41074,2,41074,Carabus,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,32,10^2.06e-10,,,,,[118799]
118799,1,41074,Carabus granulatus,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,32,10^2.06e-10,,,,,
40685,2,40685,Salix,willows,eukaryota,FALSE,3052.75117,100,-100,0,0,,,0,0,10^0,0.160245,0.471842,,,100,0.305275117,1,,,100,33,10^3.85e-13,,,,,[2182728]
2182728,1,40685,Salix brachista,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,33,10^3.85e-13,,,,,
39757,2,39757,Mayetiola,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,71,31,10^5.32e-05,,,,,[39758]
39758,1,39757,Mayetiola destructor,Hessian fly,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,71,31,10^5.32e-05,,,,,
39163,2,39163,Kingdonia,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,87.9,33,10^1.97e-10,,,,,[39325]
39325,1,39163,Kingdonia uniflora,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,87.9,33,10^1.97e-10,,,,,
38589,2,38589,Lepidochitona,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,79.3,29,10^3.34e-06,,,,,[256056]
256056,1,38589,Lepidochitona cinerea,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,79.3,29,10^3.34e-06,,,,,
37901,2,37901,Lepas,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,86.111,36,10^-5.36418,,,,,,,,,,,,,,,,,[245079]
245079,1,37901,Lepas anserifera,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,86.111,36,10^-5.36418,,,,,,,,,,,,,,,,,
36922,2,36922,Diaporthe,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,96.2,26,10^1.98e-11,,,,,[83184]
83184,1,36922,Diaporthe eres,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,96.2,26,10^1.98e-11,,,,,
35588,2,35588,Myxobolus,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,90.909,55,10^-18.2176,,,,,,,,,,,,,,,,,[59783]
59783,1,35588,Myxobolus cerebralis,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,90.909,55,10^-18.2176,,,,,,,,,,,,,,,,,
35127,2,35127,Thalassiosira,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,90.9,33,10^8.2e-14,,,,,[35128]
35128,1,35127,Thalassiosira pseudonana,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,90.9,33,10^8.2e-14,,,,,
34640,2,34640,Dermanyssus,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,89.062,64,10^-21.5828,,,,,,,,,,,,,,,,,[34641]
34641,1,34640,Dermanyssus gallinae,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,89.062,64,10^-21.5828,,,,,,,,,,,,,,,,,
34630,2,34630,Rhipicephalus,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,95,20,10^0.00018,,,,,[34632]
34632,1,34630,Rhipicephalus sanguineus,brown dog tick,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,95,20,10^0.00018,,,,,
34503,2,34503,Paragonimus,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,84.4,32,10^1.5e-08,,,,,[34504]
34504,1,34503,Paragonimus westermani,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,84.4,32,10^1.5e-08,,,,,
34484,2,34484,Entomophthora,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,28,10^5.36e-10,,,,,[34485]
34485,1,34484,Entomophthora muscae,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,28,10^5.36e-10,,,,,
34448,2,34448,Marasmius,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,93.5,31,10^3.74e-14,,,,,[1328755]
1328755,1,34448,Marasmius fiardii,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,93.5,31,10^3.74e-14,,,,,
33416,2,33416,Heliconius,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,93.8,32,10^7.35e-11,,,,,[33425]
33425,1,33416,Heliconius hecale,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,93.8,32,10^7.35e-11,,,,,
33411,2,33411,Zerene,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,31,10^5.35e-11,,,,,[33412]
33412,1,33411,Zerene cesonia,dogface butterfly,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,31,10^5.35e-11,,,,,
32014,2,32014,Iodobacter,,bacteria,FALSE,3052.75117,100,100,0.305275117,1,,,100,100,10^-55.6982,,,,,-100,0,0,,,0,0,10^0,0.126486,0.334368,,,[2496266]
2496266,1,32014,Iodobacter sp. H11R3,,bacteria,FALSE,3052.75117,100,100,0.305275117,1,,,100,100,10^-55.6982,,,,,,,,,,,,,,,,,
31198,2,31198,Argopecten,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,97.222,36,10^-10.8537,,,,,,,,,,,,,,,,,[31199]
31199,1,31198,Argopecten irradians,bay scallop,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,97.222,36,10^-10.8537,,,,,,,,,,,,,,,,,
29024,2,29024,Podisus,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,79.3,29,10^5.79e-10,,,,,[29025]
29025,1,29024,Podisus maculiventris,spined soldier bug,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,79.3,29,10^5.79e-10,,,,,
28655,2,28655,Scaptotrigona,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,33,10^2.54e-15,,,,,[596862]
596862,1,28655,Scaptotrigona mexicana,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,33,10^2.54e-15,,,,,
28633,2,28633,Rivellia,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,89,100,10^-40.6021,,,,,,,,,,,,,,,,,[1262250]
1262250,1,28633,Rivellia syngenesiae,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,89,100,10^-40.6021,,,,,,,,,,,,,,,,,
28004,2,28004,Blastocrithidia,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,86.667,45,10^-10.0706,,,,,,,,,,,,,,,,,[265970]
265970,1,28004,Blastocrithidia miridarum,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,86.667,45,10^-10.0706,,,,,,,,,,,,,,,,,
28000,2,28000,Perkinsus,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,95.122,41,10^-12.8557,,,,,-100,0,0,,,0,0,10^0,0.0280386,0.0816898,,,[31276]
31276,1,28000,Perkinsus marinus,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,95.122,41,10^-12.8557,,,,,,,,,,,,,,,,,
21896,2,21896,Teucrium,germanders,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,90.3,31,10^3.31e-14,,,,,[2172029]
2172029,1,21896,Teucrium mascatense,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,90.3,31,10^3.31e-14,,,,,
15314,2,15314,Andropogon,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,91.667,48,10^-14.8458,,,,,,,,,,,,,,,,,[2491225]
2491225,1,15314,Andropogon virgatus,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,91.667,48,10^-14.8458,,,,,,,,,,,,,,,,,
13714,2,13714,Tetracentron,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,73.5,34,10^0.00046,,,,,[13715]
13715,1,13714,Tetracentron sinense,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,73.5,34,10^0.00046,,,,,
12195,2,12195,Potyvirus,,viruses,FALSE,3052.75117,100,100,0.305275117,1,,,94.444,36,10^-9.48129,,,,,,,,,,,,,,,,,[12205]
12205,1,12195,Papaya ringspot virus,,viruses,FALSE,3052.75117,100,100,0.305275117,1,,,94.444,36,10^-9.48129,,,,,,,,,,,,,,,,,
7331,2,7331,Lordiphosa,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,33,10^1.72e-15,,,,,[93400]
93400,1,7331,Lordiphosa kurokawai,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,33,10^1.72e-15,,,,,
7199,2,7199,Lutzomyia,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,92.708,96,10^-43.3646,,,,,-100,0,0,,,0,0,10^0,0.0268281,0.113822,,,[7200]
7200,1,7199,Lutzomyia longipalpis,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,92.708,96,10^-43.3646,,,,,-100,0,0,,,0,0,10^0,0.0268281,0.113822,,,
7136,2,7136,Galleria,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,93.9,33,10^5.29e-13,,,,,[7137]
7137,1,7136,Galleria mellonella,greater wax moth,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,93.9,33,10^5.29e-13,,,,,
7006,2,7006,Romalea,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,32,10^7.84e-11,,,,,[7007]
7007,1,7006,Romalea microptera,eastern lubber grasshopper,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,32,10^7.84e-11,,,,,
6862,2,6862,Hottentotta,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,93.9,33,10^8.9e-13,,,,,[6863]
6863,1,6862,Hottentotta judaicus,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,93.9,33,10^8.9e-13,,,,,
6831,2,6831,Tigriopus,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,96.9,32,10^1.28e-12,,,,,[1133412]
1133412,1,6831,Tigriopus kingsejongensis,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,96.9,32,10^1.28e-12,,,,,
6660,2,6660,Artemia,brine shrimps,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,89.888,89,10^-35.8494,,,,,,,,,,,,,,,,,[6661]
6661,1,6660,Artemia franciscana,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,89.888,89,10^-35.8494,,,,,,,,,,,,,,,,,
6609,2,6609,Sepia,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,26,10^2.69e-10,,,,,[6610]
6610,1,6609,Sepia officinalis,common cuttlefish,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,26,10^2.69e-10,,,,,
6603,2,6603,Mya,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,87.013,77,10^-26.3057,,,,,,,,,,,,,,,,,[6604]
6604,1,6603,Mya arenaria,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,87.013,77,10^-26.3057,,,,,,,,,,,,,,,,,
6548,2,6548,Mytilus,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,23,10^0.00026,,,,,[29158]
29158,1,6548,Mytilus galloprovincialis,Mediterranean mussel,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,23,10^0.00026,,,,,
6358,2,6358,Platynereis,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,87.9,33,10^2.17e-08,,,,,[6359]
6359,1,6358,Platynereis dumerilii,Dumeril's clam worm,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,87.9,33,10^2.17e-08,,,,,
6343,2,6343,Arenicola,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,23,10^3.13e-06,,,,,[6344]
6344,1,6343,Arenicola marina,lugworm,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,100,23,10^3.13e-06,,,,,
6215,2,6215,Hymenolepis,,eukaryota,FALSE,3052.75117,100,16.81734517,2.442200936,8,,,78.4163,92.625,10^-23.2238,0.0337553,0.143212,,,100,0.305275117,1,,,72.7,33,10^2.56e-12,,,,,"[6216, 85433]"
6216,1,6215,Hymenolepis diminuta,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,72.7,33,10^2.56e-12,,,,,
85433,1,6215,Hymenolepis microstoma,,eukaryota,FALSE,690.7108356,16.81734517,16.81734517,2.442200936,8,,,78.4163,92.625,10^-23.2238,0.0337553,0.143212,,,,,,,,,,,,,,,
6197,2,6197,Opisthorchis,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,80.8,26,10^0.00019,,,,,[6198]
6198,1,6197,Opisthorchis viverrini,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,80.8,26,10^0.00019,,,,,
6191,2,6191,Fasciola,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,96.7,30,10^2.42e-12,,,,,[6192]
6192,1,6191,Fasciola hepatica,liver fluke,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,96.7,30,10^2.42e-12,,,,,
6104,2,6104,Actinia,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,64,25,10^0.000461,,,,,[6105]
6105,1,6104,Actinia tenebrosa,Australian red waratah sea anemone,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,64,25,10^0.000461,,,,,
5890,2,5890,Tetrahymena,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,86.207,58,10^-16.136,,,,,,,,,,,,,,,,,[5911]
5911,1,5890,Tetrahymena thermophila,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,86.207,58,10^-16.136,,,,,,,,,,,,,,,,,
5600,2,5600,Phialophora,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,83.051,59,10^-14.07,,,,,-100,0,0,,,0,0,10^0,0.203362,0.578394,,,[1664694]
1664694,1,5600,Phialophora attinorum,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,83.051,59,10^-14.07,,,,,-100,0,0,,,0,0,10^0,0.16427,0.578955,,,
5502,2,5502,Curvularia,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,93.9,33,10^4.15e-11,,,,,[90978]
90978,1,5502,Curvularia kusanoi,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,93.9,33,10^4.15e-11,,,,,
4797,2,4797,Pythium,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,78.8,33,10^8.4e-09,,,,,[1485010]
1485010,1,4797,Pythium brassicum,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,78.8,33,10^8.4e-09,,,,,
4473,2,4473,Spirodela,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,83.721,43,10^-7.34557,,,,,,,,,,,,,,,,,[29656]
29656,1,4473,Spirodela polyrhiza,great duckweed,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,83.721,43,10^-7.34557,,,,,,,,,,,,,,,,,
4464,2,4464,Acorus,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,95,100,10^-48.8363,,,,,,,,,,,,,,,,,[55184]
55184,1,4464,Acorus gramineus,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,95,100,10^-48.8363,,,,,,,,,,,,,,,,,
4223,2,4223,Flaveria,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,75,32,10^1.16e-08,,,,,[4224]
4224,1,4223,Flaveria bidentis,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,75,32,10^1.16e-08,,,,,
4211,2,4211,Ambrosia,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,100,100,10^-55.6982,,,,,,,,,,,,,,,,,[4214]
4214,1,4211,Ambrosia trifida,giant ragweed,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,100,100,10^-55.6982,,,,,,,,,,,,,,,,,
3564,2,3564,Amaranthus,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,93.182,44,10^-13.5113,,,,,,,,,,,,,,,,,[107608]
107608,1,3564,Amaranthus palmeri,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,93.182,44,10^-13.5113,,,,,,,,,,,,,,,,,
3224,2,3224,Ceratodon,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,78.1,32,10^2.83e-08,,,,,[3225]
3225,1,3224,Ceratodon purpureus,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,78.1,32,10^2.83e-08,,,,,
3196,2,3196,Marchantia,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,92.5,40,10^-10.8079,,,,,-100,0,0,,,0,0,10^0,0.0384219,0.16301,,,[3197]
3197,1,3196,Marchantia polymorpha,liverwort,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,92.5,40,10^-10.8079,,,,,-100,0,0,,,0,0,10^0,0.0384219,0.16301,,,
2330,2,2330,Halanaerobium,,bacteria,FALSE,3052.75117,100,100,0.305275117,1,,,86.111,36,10^-5.36418,,,,,-100,0,0,,,0,0,10^0,0.0192397,0.0816273,,,[656519]
656519,1,2330,Halanaerobium hydrogeniformans,,bacteria,FALSE,3052.75117,100,100,0.305275117,1,,,86.111,36,10^-5.36418,,,,,-100,0,0,,,0,0,10^0,0.0192397,0.0816273,,,
1569,2,1569,Sporosarcina,,bacteria,FALSE,3052.75117,100,7.244029068,0.610550234,2,,,97.5,39,10^-12.8776,0.0192397,0.0816273,,,100,0.305275117,1,,,97,33,10^7.89e-16,,,,,"[1459, 2283194]"
1459,1,1569,Sporosarcina globispora,,bacteria,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,97,33,10^7.89e-16,,,,,
2283194,1,1569,Sporosarcina sp. PTS2304,,bacteria,FALSE,442.2843642,100,100,0.610550234,2,,,97.5,39,10^-12.8776,,,,,,,,,,,,,,,,,
1218,2,1218,Prochlorococcus,,bacteria,FALSE,3052.75117,100,100,0.305275117,1,,,88.889,36,10^-6.73655,,,,,-100,0,0,,,0,0,10^0,0.017132,0.0726847,,,[1501268]
1501268,1,1218,Prochlorococcus sp. MIT 0604,,bacteria,FALSE,3052.75117,100,100,0.305275117,1,,,88.889,36,10^-6.73655,,,,,,,,,,,,,,,,,
637,2,637,Arsenophonus,,bacteria,FALSE,3052.75117,100,100,0.305275117,1,,,94.872,39,10^-11.5051,,,,,-100,0,0,,,0,0,10^0,0.0917169,0.389122,,,[638]
638,1,637,Arsenophonus nasoniae,son-killer infecting Nasonia vitripennis,bacteria,FALSE,3052.75117,100,100,0.305275117,1,,,94.872,39,10^-11.5051,,,,,,,,,,,,,,,,,
-200000049,2,-200000049,non-genus-specific reads in family Polyangiaceae,,bacteria,FALSE,3052.75117,100,100,0.305275117,1,,,100,100,10^-55.6982,,,,,,,,,,,,,,,,,[417999]
417999,1,-200000049,uncultured Polyangiaceae bacterium,,bacteria,FALSE,3052.75117,100,100,0.305275117,1,,,100,100,10^-55.6982,,,,,,,,,,,,,,,,,
-200000433,2,-200000433,non-genus-specific reads in family Acetobacteraceae,,bacteria,FALSE,3052.75117,100,100,0.305275117,1,,,94.521,73,10^-31.8184,,,,,-0.795543434,0.305275117,1,,,87.5,32,10^6.64e-10,5.35482,6.34729,,,"[1909293, 1054213]"
1909293,1,-200000433,Acetobacteraceae bacterium,,bacteria,FALSE,3052.75117,100,100,0.305275117,1,,,94.521,73,10^-31.8184,,,,,-100,0,0,,,0,0,10^0,0.552707,0.728216,,,
1054213,1,-200000433,Acetobacteraceae bacterium AT-5844,,bacteria,FALSE,-0.004035292,-0.016615739,,,,,,,,,,,,,-0.016615739,0.305275117,1,,,87.5,32,10^6.64e-10,0.317347,0.726533,,,
-200029026,2,-200029026,non-genus-specific reads in family Staphylinidae,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,78.1,32,10^6.46e-07,,,,,[1796576]
1796576,1,-200029026,Staphylinidae sp. BMNH 1274257,,eukaryota,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,78.1,32,10^6.46e-07,,,,,
